episode_id,cluster_kmeans,episode_start_reason,n_events,duration_ms,n_trade,n_add,n_cancel,trade_ratio,add_ratio,cancel_ratio,aggressive_ratio,at_bid1_ratio,at_ask1_ratio,inside_spread_ratio
3351,1,soft_dt_jump,45,4340,10,28,7,0.2222222222222222,0.6222222222222222,0.15555555555555556,0.6222222222222222,0.15555555555555556,0.4444444444444444,0.0
3352,0,soft_dt_jump,8,150,5,2,1,0.625,0.25,0.125,0.875,0.0,0.75,0.0
3353,6,soft_side_flip_with_dt_jump,12,630,3,8,1,0.25,0.6666666666666666,0.08333333333333333,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.0
3354,1,soft_dt_jump,31,2210,1,22,8,0.03225806451612903,0.7096774193548387,0.25806451612903225,0.5483870967741935,0.12903225806451613,0.0967741935483871,0.0
3355,6,soft_state_jump,24,1450,10,13,1,0.4166666666666667,0.5416666666666666,0.041666666666666664,0.6666666666666666,0.25,0.4583333333333333,0.0
3356,7,soft_dt_jump,12,470,6,4,2,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.25,0.0
3357,3,soft_dt_jump,8,390,1,2,5,0.125,0.25,0.4,0.375,0.0,0.25,0.0
3358,2,soft_state_jump,10,160,4,5,1,0.4,0.5,0.1,0.3,0.5,0.2,0.0
3359,6,soft_dt_jump,8,320,3,2,3,0.375,0.25,0.375,0.625,0.0,0.625,0.0
3360,6,soft_dt_jump,21,970,6,14,1,0.2857142857142857,0.6666666666666666,0.047619047619047616,0.8095238095238095,0.09523809523809523,0.5238095238095238,0.0
3361,1,soft_dt_jump,20,1810,5,9,6,0.25,0.45,0.3,0.4,0.25,0.3,0.0
3362,1,soft_dt_jump,27,1600,3,19,5,0.1111111111111111,0.7037037037037037,0.18518518518518517,0.37037037037037035,0.25925925925925924,0.1111111111111111,0.0
3363,6,soft_state_jump,19,670,8,8,3,0.42105263157894735,0.42105263157894735,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.47368421052631576,0.0
3364,1,soft_dt_jump,20,2130,5,9,6,0.25,0.45,0.3,0.6,0.05,0.4,0.0
3365,1,soft_state_jump,43,4050,6,27,10,0.13953488372093023,0.627906976744186,0.23255813953488372,0.32558139534883723,0.27906976744186046,0.046511627906976744,0.0
3366,1,soft_dt_jump,51,3520,14,25,12,0.27450980392156865,0.49019607843137253,0.23529411764705882,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.0
3367,2,soft_dt_jump,9,830,2,3,4,0.2222222222222222,0.3333333333333333,0.4,0.2222222222222222,0.1111111111111111,0.0,0.0
3368,5,soft_state_jump,12,290,3,7,2,0.25,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333,0.4166666666666667
3369,5,soft_dt_jump,31,1990,4,20,7,0.12903225806451613,0.6451612903225806,0.22580645161290322,0.2903225806451613,0.06451612903225806,0.0967741935483871,0.3870967741935484
3370,0,soft_state_jump,18,440,11,5,2,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.7777777777777778,0.05555555555555555,0.7777777777777778,0.0
3371,6,soft_dt_jump,13,640,4,8,1,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.46153846153846156,0.0
3372,6,soft_side_flip_with_dt_jump,15,1270,4,10,1,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.8666666666666667,0.0,0.5333333333333333,0.0
3373,3,soft_state_jump,14,560,4,5,5,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.0
3374,2,soft_dt_jump,21,1450,6,14,1,0.2857142857142857,0.6666666666666666,0.047619047619047616,0.19047619047619047,0.47619047619047616,0.047619047619047616,0.0
3375,1,soft_dt_jump,37,2610,5,23,9,0.13513513513513514,0.6216216216216216,0.24324324324324326,0.35135135135135137,0.16216216216216217,0.10810810810810811,0.0
3376,3,soft_dt_jump,39,3890,8,23,8,0.20512820512820512,0.5897435897435898,0.20512820512820512,0.15384615384615385,0.38461538461538464,0.10256410256410256,0.0
3377,1,soft_state_jump,24,1950,5,15,4,0.20833333333333334,0.625,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.20833333333333334,0.0
3378,2,soft_dt_jump,18,1070,3,13,2,0.16666666666666666,0.7222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.0
3379,1,soft_dt_jump,27,1960,3,20,4,0.1111111111111111,0.7407407407407407,0.14814814814814814,0.37037037037037035,0.2222222222222222,0.14814814814814814,0.0
3380,1,soft_side_flip_with_dt_jump,43,2550,14,24,5,0.32558139534883723,0.5581395348837209,0.11627906976744186,0.3488372093023256,0.4418604651162791,0.16279069767441862,0.0
3381,3,soft_dt_jump,8,300,1,5,2,0.125,0.625,0.25,0.25,0.125,0.125,0.0
3382,2,soft_dt_jump,14,730,3,9,2,0.21428571428571427,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.5,0.0,0.0
3383,6,soft_side_flip_with_dt_jump,14,990,1,13,0,0.07142857142857142,0.8888888888888888,0.0,0.5,0.0,0.2857142857142857,0.0
3384,1,soft_side_flip_with_dt_jump,64,4920,8,43,13,0.125,0.671875,0.203125,0.34375,0.25,0.109375,0.0
3385,1,max_events_per_episode,24,2820,4,16,4,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0
3386,2,soft_dt_jump,16,670,5,10,1,0.3125,0.625,0.0625,0.3125,0.4375,0.1875,0.0
3387,1,soft_dt_jump,42,3500,11,25,6,0.2619047619047619,0.5952380952380952,0.14285714285714285,0.42857142857142855,0.2619047619047619,0.2619047619047619,0.0
3388,3,soft_dt_jump,10,850,2,6,2,0.2,0.6,0.2,0.2,0.4,0.2,0.0
3389,1,soft_dt_jump,44,3430,9,30,5,0.20454545454545456,0.6818181818181818,0.11363636363636363,0.5,0.25,0.29545454545454547,0.0
3390,1,soft_side_flip_with_dt_jump,29,2000,8,18,3,0.27586206896551724,0.6206896551724138,0.10344827586206896,0.5172413793103449,0.2413793103448276,0.3103448275862069,0.0
3391,2,soft_dt_jump,10,400,1,8,1,0.1,0.8,0.1,0.4,0.2,0.2,0.0
3392,6,soft_dt_jump,8,260,3,4,1,0.375,0.5,0.125,0.625,0.125,0.5,0.0
3393,2,soft_side_flip_with_dt_jump,8,370,2,5,1,0.25,0.625,0.125,0.25,0.375,0.125,0.0
3394,6,soft_dt_jump,21,1940,4,15,2,0.19047619047619047,0.7142857142857143,0.09523809523809523,0.7619047619047619,0.047619047619047616,0.5238095238095238,0.0
3395,2,soft_state_jump,12,640,6,6,0,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0
3396,3,soft_dt_jump,11,1380,1,8,2,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.36363636363636365,0.0,0.2727272727272727,0.0
3397,2,soft_dt_jump,8,780,1,4,3,0.125,0.5,0.375,0.375,0.25,0.125,0.0
3398,0,soft_dt_jump,8,20,6,2,0,0.75,0.25,0.0,1.0,0.0,0.875,0.0
3399,2,soft_dt_jump,10,1370,2,6,2,0.2,0.6,0.2,0.3,0.3,0.1,0.0
3400,1,soft_state_jump,45,3610,11,28,6,0.24444444444444444,0.6222222222222222,0.13333333333333333,0.5111111111111111,0.28888888888888886,0.4444444444444444,0.0
3401,3,soft_dt_jump,15,1370,2,11,2,0.13333333333333333,0.7333333333333333,0.13333333333333333,0.4,0.2,0.2,0.0
3402,3,soft_side_flip_with_dt_jump,15,890,2,9,4,0.13333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.0
3403,3,soft_side_flip_with_dt_jump,10,1180,2,5,3,0.2,0.5,0.3,0.5,0.0,0.3,0.0
3404,0,soft_dt_jump,12,230,7,3,2,0.5833333333333334,0.25,0.16666666666666666,0.75,0.0,0.6666666666666666,0.0
3405,1,soft_dt_jump,35,3890,11,20,4,0.3142857142857143,0.5714285714285714,0.11428571428571428,0.6571428571428571,0.17142857142857143,0.37142857142857144,0.0
3406,6,soft_dt_jump,10,320,5,4,1,0.5,0.4,0.1,0.9,0.0,0.8,0.0
3407,2,soft_dt_jump,10,900,2,5,3,0.2,0.5,0.3,0.2,0.4,0.0,0.0
3408,7,soft_state_jump,10,440,6,3,1,0.6,0.3,0.1,0.4,0.5,0.4,0.0
3409,0,soft_dt_jump,45,2720,26,14,5,0.5777777777777777,0.3111111111111111,0.1111111111111111,0.7555555555555555,0.06666666666666667,0.6444444444444445,0.0
3410,1,soft_dt_jump,35,2840,8,25,2,0.22857142857142856,0.7142857142857143,0.05714285714285714,0.42857142857142855,0.45714285714285713,0.22857142857142856,0.0
3411,1,soft_dt_jump,58,4990,11,37,10,0.1896551724137931,0.6379310344827587,0.1724137931034483,0.3620689655172414,0.3103448275862069,0.20689655172413793,0.0
3412,3,soft_side_flip_with_dt_jump,11,760,2,8,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.36363636363636365,0.0
3413,1,soft_side_flip_with_dt_jump,21,1740,3,13,5,0.14285714285714285,0.6190476190476191,0.23809523809523808,0.47619047619047616,0.23809523809523808,0.3333333333333333,0.0
3414,7,soft_dt_jump,42,770,35,5,2,0.8333333333333334,0.11904761904761904,0.047619047619047616,0.023809523809523808,0.8809523809523809,0.0,0.0
3415,2,soft_dt_jump,20,1730,3,14,3,0.15,0.7,0.15,0.25,0.45,0.1,0.0
3416,6,soft_state_jump,27,2870,12,12,3,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.8518518518518519,0.0,0.6296296296296297,0.0
3417,3,soft_dt_jump,11,950,2,7,2,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.0,0.0
3418,3,soft_dt_jump,17,1620,3,12,2,0.17647058823529413,0.7058823529411765,0.11764705882352941,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.0
3419,6,soft_state_jump,22,1300,6,13,3,0.2727272727272727,0.5909090909090909,0.13636363636363635,0.6818181818181818,0.09090909090909091,0.5454545454545454,0.0
3420,2,soft_dt_jump,11,960,0,10,1,0.0,0.8888888888888888,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0
3421,1,soft_state_jump,37,3810,11,22,4,0.2972972972972973,0.5945945945945946,0.10810810810810811,0.7027027027027027,0.10810810810810811,0.4864864864864865,0.0
3422,6,soft_dt_jump,18,840,5,12,1,0.2777777777777778,0.6666666666666666,0.05555555555555555,0.4444444444444444,0.2777777777777778,0.3333333333333333,0.0
3423,6,soft_dt_jump,23,1360,9,11,3,0.391304347826087,0.4782608695652174,0.13043478260869565,0.5652173913043478,0.21739130434782608,0.391304347826087,0.0
3424,1,soft_dt_jump,22,2100,3,16,3,0.13636363636363635,0.7272727272727273,0.13636363636363635,0.6818181818181818,0.0,0.45454545454545453,0.0
3425,3,soft_state_jump,13,970,2,9,2,0.15384615384615385,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.0
3426,1,soft_side_flip_with_dt_jump,35,4300,9,20,6,0.2571428571428571,0.5714285714285714,0.17142857142857143,0.4,0.3142857142857143,0.2571428571428571,0.0
3427,3,soft_dt_jump,21,2780,5,13,3,0.23809523809523808,0.6190476190476191,0.14285714285714285,0.14285714285714285,0.5238095238095238,0.047619047619047616,0.0
3428,1,soft_state_jump,64,6920,12,45,7,0.1875,0.703125,0.109375,0.34375,0.390625,0.140625,0.0
3429,3,max_events_per_episode,8,580,2,5,1,0.25,0.625,0.125,0.25,0.375,0.125,0.0
3430,6,soft_dt_jump,11,490,4,6,1,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.36363636363636365,0.0
3431,6,soft_dt_jump,22,660,12,8,2,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.4090909090909091,0.0
3432,1,soft_dt_jump,64,4020,15,41,8,0.234375,0.640625,0.125,0.390625,0.328125,0.234375,0.0
3433,1,max_events_per_episode,64,7880,9,45,10,0.140625,0.703125,0.15625,0.375,0.375,0.109375,0.0
3434,1,max_events_per_episode,30,4450,8,17,5,0.26666666666666666,0.5666666666666667,0.16666666666666666,0.3333333333333333,0.3,0.2,0.0
3435,3,soft_dt_jump,19,1460,5,12,2,0.2631578947368421,0.631578947368421,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.0
3436,2,soft_dt_jump,8,160,3,5,0,0.375,0.625,0.0,0.25,0.625,0.25,0.0
3437,2,soft_dt_jump,13,1670,4,8,1,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.07692307692307693,0.0
3438,2,soft_dt_jump,19,1440,6,12,1,0.3157894736842105,0.631578947368421,0.05263157894736842,0.3157894736842105,0.5789473684210527,0.15789473684210525,0.0
3439,2,soft_dt_jump,23,2080,4,16,3,0.17391304347826086,0.6956521739130435,0.13043478260869565,0.391304347826087,0.391304347826087,0.043478260869565216,0.0
3440,1,soft_dt_jump,64,5560,18,39,7,0.28125,0.609375,0.109375,0.515625,0.328125,0.296875,0.0
3441,6,max_events_per_episode,8,190,4,4,0,0.5,0.5,0.0,0.75,0.25,0.5,0.0
3442,1,soft_dt_jump,27,3100,4,19,4,0.14814814814814814,0.7037037037037037,0.14814814814814814,0.4444444444444444,0.14814814814814814,0.3333333333333333,0.0
3443,1,soft_state_jump,30,3400,4,23,3,0.13333333333333333,0.7666666666666667,0.1,0.6,0.2,0.3333333333333333,0.0
3444,6,soft_dt_jump,13,1430,6,5,2,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.7692307692307693,0.0,0.5384615384615384,0.0
3445,2,soft_dt_jump,8,360,2,5,1,0.25,0.625,0.125,0.625,0.125,0.375,0.0
3446,3,soft_side_flip_with_dt_jump,20,2500,3,12,5,0.15,0.6,0.25,0.3,0.15,0.2,0.0
3447,6,soft_state_jump,12,1990,3,9,0,0.25,0.75,0.0,0.6666666666666666,0.08333333333333333,0.6666666666666666,0.0
3448,1,soft_dt_jump,23,2880,4,17,2,0.17391304347826086,0.7391304347826086,0.08695652173913043,0.5217391304347826,0.21739130434782608,0.30434782608695654,0.0
3449,0,soft_state_jump,31,590,26,4,1,0.8387096774193549,0.12903225806451613,0.03225806451612903,0.8709677419354839,0.06451612903225806,0.8709677419354839,0.0
3450,6,soft_dt_jump,10,1250,2,7,1,0.2,0.7,0.1,0.8,0.0,0.6,0.0
3451,3,soft_side_flip_with_dt_jump,18,2960,1,13,4,0.05555555555555555,0.7222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0
3452,6,soft_dt_jump,9,580,5,4,0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,1.0,0.0
3453,6,soft_dt_jump,23,1960,9,11,3,0.391304347826087,0.4782608695652174,0.13043478260869565,0.782608695652174,0.08695652173913043,0.5217391304347826,0.0
3454,1,soft_dt_jump,30,2540,7,21,2,0.23333333333333334,0.7,0.06666666666666667,0.5333333333333333,0.2,0.26666666666666666,0.0
3455,1,soft_side_flip_with_dt_jump,38,4330,7,21,10,0.18421052631578946,0.5526315789473685,0.2631578947368421,0.39473684210526316,0.23684210526315788,0.23684210526315788,0.0
3456,1,soft_dt_jump,35,3470,8,25,2,0.22857142857142856,0.7142857142857143,0.05714285714285714,0.6,0.14285714285714285,0.45714285714285713,0.0
3457,6,soft_state_jump,9,1320,3,6,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.0
3458,3,soft_dt_jump,10,1190,1,7,2,0.1,0.7,0.2,0.3,0.2,0.0,0.0
3459,1,soft_dt_jump,59,8450,11,36,12,0.1864406779661017,0.6101694915254238,0.2033898305084746,0.3898305084745763,0.23728813559322035,0.23728813559322035,0.0
3460,7,soft_state_jump,9,530,5,4,0,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0
3461,1,soft_dt_jump,17,3260,2,13,2,0.11764705882352941,0.7647058823529411,0.11764705882352941,0.5882352941176471,0.29411764705882354,0.4117647058823529,0.0
3462,2,soft_dt_jump,15,1260,6,9,0,0.4,0.6,0.0,0.3333333333333333,0.6,0.06666666666666667,0.0
3463,6,soft_dt_jump,16,1200,6,10,0,0.375,0.625,0.0,0.75,0.1875,0.5,0.0
3464,2,soft_dt_jump,14,1230,5,8,1,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.6428571428571429,0.0,0.0
3465,1,soft_dt_jump,38,5260,6,28,4,0.15789473684210525,0.7368421052631579,0.10526315789473684,0.3157894736842105,0.4473684210526316,0.05263157894736842,0.0
3466,3,soft_side_flip_with_dt_jump,16,2320,2,11,3,0.125,0.6875,0.1875,0.5625,0.0625,0.3125,0.0
3467,6,soft_state_jump,24,1280,14,7,3,0.5833333333333334,0.2916666666666667,0.125,0.7083333333333334,0.125,0.6666666666666666,0.0
3468,6,soft_dt_jump,25,2590,8,16,1,0.32,0.64,0.04,0.72,0.12,0.52,0.0
3469,3,soft_dt_jump,9,1510,1,6,2,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0
3470,1,soft_state_jump,29,3480,5,19,5,0.1724137931034483,0.6551724137931034,0.1724137931034483,0.4827586206896552,0.3103448275862069,0.2413793103448276,0.0
3471,3,soft_dt_jump,14,1580,3,9,2,0.21428571428571427,0.6428571428571429,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.0
3472,6,soft_state_jump,8,690,5,3,0,0.625,0.375,0.0,0.625,0.25,0.5,0.0
3473,1,soft_dt_jump,32,5150,4,24,4,0.125,0.75,0.125,0.5,0.21875,0.21875,0.0
3474,2,soft_dt_jump,21,1800,4,17,0,0.19047619047619047,0.8095238095238095,0.0,0.6190476190476191,0.23809523809523808,0.19047619047619047,0.0
3475,1,soft_side_flip_with_dt_jump,37,5070,12,22,3,0.32432432432432434,0.5945945945945946,0.08108108108108109,0.5675675675675675,0.2702702702702703,0.32432432432432434,0.0
3476,0,soft_dt_jump,9,30,6,3,0,0.6666666666666666,0.3333333333333333,0.0,0.7777777777777778,0.2222222222222222,0.6666666666666666,0.0
3477,7,soft_dt_jump,18,1410,12,4,2,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.7222222222222222,0.05555555555555555,0.0
3478,2,soft_dt_jump,22,2380,8,14,0,0.36363636363636365,0.6363636363636364,0.0,0.5909090909090909,0.36363636363636365,0.36363636363636365,0.0
3479,1,soft_dt_jump,25,3750,9,13,3,0.36,0.52,0.12,0.4,0.48,0.24,0.0
3480,2,soft_dt_jump,13,1420,5,8,0,0.38461538461538464,0.6153846153846154,0.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.0
3481,0,soft_dt_jump,9,1070,6,2,1,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.0
3482,1,soft_dt_jump,35,4720,9,19,7,0.2571428571428571,0.5428571428571428,0.2,0.37142857142857144,0.2571428571428571,0.17142857142857143,0.0
3483,6,soft_dt_jump,8,450,4,3,1,0.5,0.375,0.125,0.625,0.125,0.625,0.0
3484,3,soft_dt_jump,12,980,2,6,4,0.16666666666666666,0.5,0.3333333333333333,0.5,0.08333333333333333,0.25,0.0
3485,6,soft_dt_jump,17,980,9,6,2,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.8823529411764706,0.0,0.7058823529411765,0.0
3486,2,soft_dt_jump,11,490,3,6,2,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.2727272727272727,0.0
3487,6,soft_dt_jump,9,1080,4,3,2,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.0,0.5555555555555556,0.0
3488,1,soft_dt_jump,26,2200,6,14,6,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.6153846153846154,0.07692307692307693,0.3076923076923077,0.0
3489,7,soft_dt_jump,13,920,7,2,4,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.5384615384615384,0.0,0.0
3490,1,soft_dt_jump,42,6950,4,30,8,0.09523809523809523,0.7142857142857143,0.19047619047619047,0.40476190476190477,0.21428571428571427,0.2619047619047619,0.0
3491,0,soft_state_jump,30,0,29,1,0,0.9666666666666667,0.03333333333333333,0.0,1.0,0.0,1.0,0.0
3492,3,soft_dt_jump,21,2730,3,13,5,0.14285714285714285,0.6190476190476191,0.23809523809523808,0.47619047619047616,0.14285714285714285,0.23809523809523808,0.0
3493,6,soft_state_jump,18,2570,5,10,3,0.2777777777777778,0.5555555555555556,0.16666666666666666,0.6111111111111112,0.2222222222222222,0.5555555555555556,0.0
3494,7,soft_state_jump,18,1990,10,7,1,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.2222222222222222,0.6111111111111112,0.1111111111111111,0.0
3495,0,soft_dt_jump,43,870,35,6,2,0.813953488372093,0.13953488372093023,0.046511627906976744,0.8372093023255814,0.06976744186046512,0.813953488372093,0.0
3496,3,soft_dt_jump,11,2150,2,5,4,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.0
3497,3,soft_dt_jump,43,5560,8,29,6,0.18604651162790697,0.6744186046511628,0.13953488372093023,0.20930232558139536,0.37209302325581395,0.09302325581395349,0.0
3498,2,soft_state_jump,13,590,4,8,1,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.0
3499,3,soft_dt_jump,14,1630,2,8,4,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.0
3500,3,soft_side_flip_with_dt_jump,27,3270,3,19,5,0.1111111111111111,0.7037037037037037,0.18518518518518517,0.3333333333333333,0.25925925925925924,0.1111111111111111,0.0
3501,1,soft_dt_jump,64,8060,13,41,10,0.203125,0.640625,0.15625,0.3125,0.40625,0.171875,0.0
3502,3,max_events_per_episode,49,5970,7,33,9,0.14285714285714285,0.673469387755102,0.1836734693877551,0.16326530612244897,0.5714285714285714,0.0,0.0
3503,2,soft_side_flip_with_dt_jump,22,1370,6,13,3,0.2727272727272727,0.5909090909090909,0.13636363636363635,0.2727272727272727,0.5454545454545454,0.13636363636363635,0.0
3504,2,soft_dt_jump,8,470,2,4,2,0.25,0.5,0.25,0.5,0.125,0.25,0.0
3505,1,soft_dt_jump,39,3170,11,20,8,0.28205128205128205,0.5128205128205128,0.20512820512820512,0.46153846153846156,0.2564102564102564,0.23076923076923078,0.0
3506,1,soft_dt_jump,23,2280,6,14,3,0.2608695652173913,0.6086956521739131,0.13043478260869565,0.5217391304347826,0.2608695652173913,0.2608695652173913,0.0
3507,1,soft_dt_jump,31,3800,8,19,4,0.25806451612903225,0.6129032258064516,0.12903225806451613,0.6451612903225806,0.16129032258064516,0.3870967741935484,0.0
3508,1,soft_dt_jump,30,7440,4,17,9,0.13333333333333333,0.5666666666666667,0.3,0.3,0.26666666666666666,0.06666666666666667,0.0
3509,2,soft_state_jump,22,2760,5,16,1,0.22727272727272727,0.7272727272727273,0.045454545454545456,0.36363636363636365,0.4090909090909091,0.18181818181818182,0.0
3510,1,soft_state_jump,28,2690,5,17,6,0.17857142857142858,0.6071428571428571,0.21428571428571427,0.4642857142857143,0.2857142857142857,0.25,0.0
3511,2,soft_dt_jump,21,2230,4,14,3,0.19047619047619047,0.6666666666666666,0.14285714285714285,0.42857142857142855,0.38095238095238093,0.19047619047619047,0.0
3512,1,soft_state_jump,25,2890,6,13,6,0.24,0.52,0.24,0.4,0.32,0.2,0.0
3513,2,soft_state_jump,10,580,3,7,0,0.3,0.7,0.0,0.3,0.6,0.0,0.0
3514,2,soft_dt_jump,10,700,3,7,0,0.3,0.7,0.0,0.4,0.5,0.0,0.0
3515,1,soft_dt_jump,15,1200,2,10,3,0.13333333333333333,0.6666666666666666,0.2,0.8,0.0,0.4,0.0
3516,3,soft_dt_jump,21,1730,4,13,4,0.19047619047619047,0.6190476190476191,0.19047619047619047,0.42857142857142855,0.23809523809523808,0.3333333333333333,0.0
3517,1,soft_dt_jump,18,1290,2,13,3,0.1111111111111111,0.7222222222222222,0.16666666666666666,0.6111111111111112,0.1111111111111111,0.5,0.0
3518,6,soft_dt_jump,8,300,1,7,0,0.125,0.875,0.0,0.875,0.0,0.875,0.0
3519,3,soft_dt_jump,26,1950,9,15,2,0.34615384615384615,0.5769230769230769,0.07692307692307693,0.5384615384615384,0.3076923076923077,0.46153846153846156,0.0
3520,3,soft_dt_jump,10,610,2,7,1,0.2,0.7,0.1,0.4,0.3,0.2,0.0
3521,2,soft_side_flip_with_dt_jump,8,530,3,4,1,0.375,0.5,0.125,0.125,0.625,0.0,0.0
3522,1,soft_state_jump,18,1510,4,12,2,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.6111111111111112,0.16666666666666666,0.3333333333333333,0.0
3523,1,soft_dt_jump,52,7040,10,33,9,0.19230769230769232,0.6346153846153846,0.17307692307692307,0.5192307692307693,0.17307692307692307,0.2692307692307692,0.0
3524,1,soft_state_jump,40,5840,10,23,7,0.25,0.575,0.175,0.525,0.25,0.35,0.0
3525,7,soft_state_jump,26,120,23,2,1,0.8846153846153846,0.07692307692307693,0.038461538461538464,0.0,0.9615384615384616,0.0,0.0
3526,1,soft_dt_jump,30,5390,6,19,5,0.2,0.6333333333333333,0.16666666666666666,0.4666666666666667,0.2,0.3,0.0
3527,3,soft_state_jump,9,420,1,7,1,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.0
3528,2,soft_dt_jump,9,1160,5,4,0,0.5555555555555556,0.4444444444444444,0.0,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.0
3529,1,soft_dt_jump,33,4070,8,22,3,0.24242424242424243,0.6666666666666666,0.09090909090909091,0.5151515151515151,0.36363636363636365,0.24242424242424243,0.0
3530,3,soft_dt_jump,14,840,2,8,4,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.21428571428571427,0.5,0.0,0.0
3531,7,soft_side_flip_with_dt_jump,22,800,11,11,0,0.5,0.5,0.0,0.18181818181818182,0.5454545454545454,0.13636363636363635,0.0
3532,0,soft_dt_jump,13,1410,7,4,2,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.8461538461538461,0.0,0.6923076923076923,0.0
3533,7,soft_dt_jump,8,260,4,2,2,0.5,0.25,0.25,0.125,0.625,0.0,0.0
3534,2,soft_side_flip_with_dt_jump,10,730,3,7,0,0.3,0.7,0.0,0.3,0.4,0.2,0.0
3535,2,soft_side_flip_with_dt_jump,9,360,4,4,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.0
3536,1,soft_dt_jump,35,3290,12,20,3,0.34285714285714286,0.5714285714285714,0.08571428571428572,0.37142857142857144,0.42857142857142855,0.2571428571428571,0.0
3537,1,soft_dt_jump,25,3810,5,17,3,0.2,0.68,0.12,0.56,0.24,0.32,0.0
3538,3,soft_side_flip_with_dt_jump,18,2530,3,11,4,0.16666666666666666,0.6111111111111112,0.2222222222222222,0.5,0.2777777777777778,0.2777777777777778,0.0
3539,6,soft_dt_jump,15,1780,2,13,0,0.13333333333333333,0.8666666666666667,0.0,0.7333333333333333,0.2,0.5333333333333333,0.0
3540,3,soft_dt_jump,15,1430,4,8,3,0.26666666666666666,0.5333333333333333,0.2,0.5333333333333333,0.2,0.2,0.0
