episode_id,symbol,session_bucket_std,episode_start_reason,is_too_short_episode,start_event_idx,end_event_idx,start_time_ms,end_time_ms,n_events,duration_ms,n_trade,n_add,n_cancel,buy_like_ratio,sell_like_ratio,aggressive_ratio,at_bid1_ratio,at_ask1_ratio,inside_spread_ratio,mean_dt_ms,median_dt_ms,max_dt_ms,mean_qty_log1p,mean_spread_abs,mean_top_depth_total,mean_top_depth_imbalance,delta_snap_last,delta_depth_total,delta_depth_imbalance,trade_ratio,add_ratio,cancel_ratio,side_imbalance,top1_pos_imbalance,n_events_log1p,duration_ms_log1p,n_trade_log1p,n_add_log1p,n_cancel_log1p,mean_dt_ms_log1p,median_dt_ms_log1p,max_dt_ms_log1p,mean_spread_abs_log1p,mean_top_depth_total_log1p,cluster_kmeans
2810,000001,continuous_am,soft_dt_jump,0,68045,68054,37447720,37448200,10,480,4,5,1,0.2,0.3,0.5,0.3,0.4,0.0,78.0,35.0,300.0,6.83080519961579,0.009999999999999787,1685505.0,-0.829012669793326,0.0,0.0,0.0,0.4,0.5,0.1,-0.09999999999999998,-0.10000000000000003,2.3978952727983707,6.175867270105761,1.6094379124341003,1.791759469228055,0.6931471805599453,4.3694478524670215,3.58351893845611,5.707110264748875,0.009950330853167872,14.337576373424463,2
2811,000001,continuous_am,soft_side_flip_with_dt_jump,0,68055,68063,37448390,37448570,9,180,6,3,0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,41.111111111111114,0.0,190.0,6.14135866580633,0.009999999999999787,1685505.0,-0.829012669793326,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,-1.0,2.302585092994046,5.198497031265826,1.9459101490553132,1.3862943611198906,0.0,3.740311627746207,0.0,5.25227342804663,0.009950330853167872,14.337576373424463,0
2812,000001,continuous_am,soft_dt_jump,0,68064,68071,37448830,37448890,8,60,3,3,2,0.375,0.0,0.5,0.125,0.5,0.0,40.0,0.0,260.0,6.332209150181227,0.009999999999999787,1685505.0,-0.829012669793326,0.0,0.0,0.0,0.375,0.375,0.25,0.375,-0.375,2.1972245773362196,4.110873864173311,1.3862943611198906,1.3862943611198906,1.0986122886681098,3.713572066704308,0.0,5.564520407322694,0.009950330853167872,14.337576373424463,6
2813,000001,continuous_am,soft_dt_jump,0,68072,68098,37448980,37449590,27,610,16,10,1,0.14814814814814814,0.2222222222222222,0.5185185185185185,0.4444444444444444,0.37037037037037035,0.0,25.925925925925927,0.0,170.0,6.623728930296148,0.009999999999999787,1670097.5925925926,-0.8299725744231642,0.0,-16000.0,-0.000996824038678068,0.5925925925925926,0.37037037037037035,0.037037037037037035,-0.07407407407407407,0.07407407407407407,3.332204510175204,6.415096959171596,2.833213344056216,2.3978952727983707,0.6931471805599453,3.2930896115291906,0.0,5.14166355650266,0.009950330853167872,14.328393220130888,7
2814,000001,continuous_am,soft_dt_jump,0,68099,68107,37449780,37449890,9,110,5,4,0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.0,33.333333333333336,0.0,190.0,6.966407417404927,0.009999999999999787,1669505.0,-0.8300094938320041,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,-0.22222222222222227,2.302585092994046,4.709530201312334,1.791759469228055,1.6094379124341003,0.0,3.5361166995615263,0.0,5.25227342804663,0.009950330853167872,14.328038332249774,6
2815,000001,continuous_am,soft_dt_jump,0,68108,68133,37450110,37451510,26,1400,6,17,3,0.23076923076923078,0.4230769230769231,0.5384615384615384,0.3076923076923077,0.3076923076923077,0.0,62.30769230769231,45.0,280.0,6.9599761007083,0.009999999999999787,1669505.0,-0.8300094938320041,0.0,0.0,0.0,0.23076923076923078,0.6538461538461539,0.11538461538461539,-0.1923076923076923,0.0,3.295836866004329,7.244941546337007,1.9459101490553132,2.8903717578961645,1.3862943611198906,4.1480068432155335,3.828641396489095,5.638354669333745,0.009950330853167872,14.328038332249774,1
2816,000001,continuous_am,soft_dt_jump,0,68134,68153,37451810,37452520,20,710,3,14,3,0.1,0.6,0.6,0.2,0.25,0.0,50.5,25.0,300.0,6.772101888418294,0.009999999999999787,1649445.0,-0.8494213009814265,0.0,-23600.0,-0.022837420175791046,0.15,0.7,0.15,-0.5,-0.04999999999999999,3.044522437723423,6.566672429803241,1.3862943611198906,2.70805020110221,1.3862943611198906,3.9415818076696905,3.258096538021482,5.707110264748875,0.009950330853167872,14.31595003192181,2
2817,000001,continuous_am,soft_dt_jump,0,68154,68217,37452610,37454370,64,1760,43,19,2,0.109375,0.1875,0.71875,0.1875,0.625,0.0,28.90625,0.0,260.0,7.003542856153525,0.009999999999999787,1645905.0,-0.8528469140077951,0.0,0.0,0.0,0.671875,0.296875,0.03125,-0.078125,-0.4375,4.174387269895637,7.473637108496206,3.784189633918261,2.995732273553991,1.0986122886681098,3.398067488653228,0.0,5.564520407322694,0.009950330853167872,14.313801550447472,0
2818,000001,continuous_am,max_events_per_episode,0,68218,68225,37454370,37454410,8,40,7,1,0,0.0,0.125,1.0,0.0,0.875,0.0,5.0,0.0,40.0,6.9772143573344145,0.009999999999999787,1645905.0,-0.8528469140077951,0.0,0.0,0.0,0.875,0.125,0.0,-0.125,-0.875,2.1972245773362196,3.713572066704308,2.0794415416798357,0.6931471805599453,0.0,1.791759469228055,0.0,3.713572066704308,0.009950330853167872,14.313801550447472,0
2819,000001,continuous_am,soft_side_flip_with_dt_jump,0,68226,68235,37454500,37454800,10,300,5,5,0,0.3,0.2,0.6,0.3,0.6,0.0,39.0,5.0,140.0,7.0169140166884905,0.009999999999999787,1645905.0,-0.852846914007795,0.0,0.0,0.0,0.5,0.5,0.0,0.09999999999999998,-0.3,2.3978952727983707,5.707110264748875,1.791759469228055,1.791759469228055,0.0,3.6888794541139363,1.791759469228055,4.948759890378168,0.009950330853167872,14.313801550447472,6
2820,000001,continuous_am,soft_dt_jump,0,68236,68253,37454850,37455820,18,970,8,10,0,0.05555555555555555,0.5,0.2222222222222222,0.7777777777777778,0.16666666666666666,0.0,56.666666666666664,10.0,300.0,7.434913792664111,0.009999999999999787,1506405.0,-0.8457263053551949,0.0,-167400.0,0.008544730383120203,0.4444444444444444,0.5555555555555556,0.0,-0.4444444444444444,0.6111111111111112,2.9444389791664403,6.878326468291325,2.1972245773362196,2.3978952727983707,0.0,4.054679305829669,2.3978952727983707,5.707110264748875,0.009950330853167872,14.22523723932299,2
2821,000001,continuous_am,soft_dt_jump,0,68254,68266,37455910,37456350,13,440,5,7,1,0.23076923076923078,0.3076923076923077,0.6153846153846154,0.15384615384615385,0.6153846153846154,0.0,40.76923076923077,0.0,160.0,7.044106237478548,0.009999999999999787,1478505.0,-0.8443021836246749,0.0,0.0,0.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,-0.07692307692307693,-0.46153846153846156,2.6390573296152584,6.089044875446846,1.791759469228055,2.0794415416798357,0.6931471805599453,3.7321599624723985,0.0,5.081404364984463,0.009950330853167872,14.206542676433497,6
2822,000001,continuous_am,soft_dt_jump,0,68267,68292,37456620,37457680,26,1060,9,14,3,0.2692307692307692,0.2692307692307692,0.6923076923076923,0.11538461538461539,0.5769230769230769,0.0,51.15384615384615,25.0,270.0,6.784309571909015,0.009999999999999787,1478505.0,-0.8443021836246749,0.0,0.0,0.0,0.34615384615384615,0.5384615384615384,0.11538461538461539,0.0,-0.46153846153846145,3.295836866004329,6.966967138613983,2.302585092994046,2.70805020110221,1.3862943611198906,3.954197930478859,3.258096538021482,5.602118820879701,0.009950330853167872,14.206542676433497,6
2823,000001,continuous_am,soft_dt_jump,0,68293,68301,37457730,37458200,9,470,3,5,1,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,57.77777777777778,10.0,320.0,6.780961082226634,0.009999999999999787,1461338.3333333333,-0.8739254185824932,-0.009999999999999787,-30900.0,-0.05332182292407284,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3333333333333333,-0.1111111111111111,2.302585092994046,6.154858094016418,1.3862943611198906,1.791759469228055,0.6931471805599453,4.07376385452208,2.3978952727983707,5.771441123130016,0.009950330853167872,14.194863924772866,3
2824,000001,continuous_am,soft_dt_jump,0,68302,68344,37458320,37459620,43,1300,20,22,1,0.18604651162790697,0.32558139534883723,0.7209302325581395,0.20930232558139536,0.5581395348837209,0.0,33.02325581395349,10.0,180.0,6.689168423384923,0.009999999999999787,1447605.0,-0.8976240065487477,0.0,0.0,0.0,0.46511627906976744,0.5116279069767442,0.023255813953488372,-0.13953488372093026,-0.34883720930232553,3.784189633918261,7.170888478512505,3.044522437723423,3.1354942159291497,0.6931471805599453,3.527044285326562,2.3978952727983707,5.198497031265826,0.009950330853167872,14.185421715454513,1
2825,000001,continuous_am,soft_dt_jump,0,68345,68360,37459630,37460450,16,820,5,11,0,0.1875,0.5,0.375,0.5625,0.25,0.0,51.875,10.0,300.0,6.87886708999365,0.009999999999999787,1447605.0,-0.8976240065487477,0.0,0.0,0.0,0.3125,0.6875,0.0,-0.3125,0.3125,2.833213344056216,6.710523109452428,1.791759469228055,2.4849066497880004,0.0,3.9679306373664422,2.3978952727983707,5.707110264748875,0.009950330853167872,14.185421715454513,2
2826,000001,continuous_am,soft_dt_jump,0,68361,68369,37460650,37460800,9,150,4,4,1,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.0,38.888888888888886,0.0,200.0,6.737368861485078,0.009999999999999787,1447605.0,-0.8976240065487477,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,-0.2222222222222222,-0.2222222222222222,2.302585092994046,5.017279836814924,1.6094379124341003,1.6094379124341003,0.6931471805599453,3.6860978111520595,0.0,5.303304908059076,0.009950330853167872,14.185421715454513,6
2827,000001,continuous_am,soft_dt_jump,0,68370,68399,37460840,37462240,30,1400,7,18,5,0.1,0.5,0.36666666666666664,0.4,0.16666666666666666,0.0,48.0,35.0,290.0,6.929441568131372,0.009999999999999787,1440945.0,-0.8862771329325714,0.009999999999999787,-7400.0,0.0126076373513071,0.23333333333333334,0.6,0.16666666666666666,-0.4,0.23333333333333336,3.4339872044851463,7.244941546337007,2.0794415416798357,2.9444389791664403,1.791759469228055,3.8918202981106265,3.58351893845611,5.673323267171493,0.009950330853167872,14.180810400303088,1
2828,000001,continuous_am,soft_dt_jump,0,68400,68407,37462320,37462450,8,130,4,3,1,0.125,0.25,0.625,0.25,0.375,0.0,26.25,5.0,80.0,6.783511338922847,0.009999999999999787,1440205.0,-0.8850163691974406,0.0,0.0,0.0,0.5,0.375,0.125,-0.125,-0.125,2.1972245773362196,4.875197323201151,1.6094379124341003,1.3862943611198906,0.6931471805599453,3.305053521109253,1.791759469228055,4.394449154672439,0.009950330853167872,14.180296716876269,6
2829,000001,continuous_am,soft_dt_jump,0,68408,68415,37462560,37462780,8,220,3,5,0,0.0,0.625,0.5,0.5,0.25,0.0,41.25,10.0,110.0,6.515025727373138,0.009999999999999787,1440205.0,-0.8850163691974406,0.0,0.0,0.0,0.375,0.625,0.0,-0.625,0.25,2.1972245773362196,5.3981627015177525,1.3862943611198906,1.791759469228055,0.0,3.7436043538031827,2.3978952727983707,4.709530201312334,0.009950330853167872,14.180296716876269,2
2830,000001,continuous_am,soft_dt_jump,0,68416,68433,37462890,37463580,18,690,7,10,1,0.3333333333333333,0.2222222222222222,0.7222222222222222,0.1111111111111111,0.7222222222222222,0.0,44.44444444444444,15.0,180.0,5.940653932978646,0.009999999999999787,1440205.0,-0.8850163691974406,0.0,0.0,0.0,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.1111111111111111,-0.6111111111111112,2.9444389791664403,6.53813982376767,2.0794415416798357,2.3978952727983707,0.6931471805599453,3.816490578706582,2.772588722239781,5.198497031265826,0.009950330853167872,14.180296716876269,6
2831,000001,continuous_am,soft_dt_jump,0,68434,68462,37463700,37465230,29,1530,8,19,2,0.13793103448275862,0.5172413793103449,0.3793103448275862,0.4482758620689655,0.20689655172413793,0.0,56.89655172413793,30.0,360.0,6.773537372566645,0.009999999999999787,1453742.9310344828,-0.90358203717042,0.0,15100.0,-0.02070786043140005,0.27586206896551724,0.6551724137931034,0.06896551724137931,-0.37931034482758624,0.2413793103448276,3.4011973816621555,7.333676395657684,2.1972245773362196,2.995732273553991,1.0986122886681098,4.058657827091067,3.4339872044851463,5.8888779583328805,0.009950330853167872,14.189652808109466,2
2832,000001,continuous_am,soft_dt_jump,0,68463,68492,37465270,37466490,30,1220,13,13,4,0.2,0.23333333333333334,0.5666666666666667,0.23333333333333334,0.43333333333333335,0.0,42.0,20.0,240.0,6.341813956396221,0.009999999999999787,1455305.0,-0.9057242296288407,0.0,0.0,0.0,0.43333333333333335,0.43333333333333335,0.13333333333333333,-0.033333333333333326,-0.2,3.4339872044851463,7.107425474110705,2.6390573296152584,2.6390573296152584,1.6094379124341003,3.7612001156935624,3.044522437723423,5.484796933490655,0.009950330853167872,14.190726745754183,1
2833,000001,continuous_am,soft_dt_jump,0,68493,68509,37466530,37467120,17,590,7,9,1,0.17647058823529413,0.35294117647058826,0.8823529411764706,0.0,0.6470588235294118,0.0,37.05882352941177,10.0,180.0,7.183357287604388,0.009999999999999787,1460352.0588235294,-0.8998579328348888,0.0,7800.0,0.009066095045198397,0.4117647058823529,0.5294117647058824,0.058823529411764705,-0.17647058823529413,-0.6470588235294118,2.8903717578961645,6.3818160174060985,2.0794415416798357,2.302585092994046,0.6931471805599453,3.6391329504446848,2.3978952727983707,5.198497031265826,0.009950330853167872,14.194188785562513,6
2834,000001,continuous_am,soft_dt_jump,0,68510,68532,37467350,37468230,23,880,11,8,4,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.6521739130434783,0.13043478260869565,0.0,48.26086956521739,20.0,240.0,6.748621616857027,0.009999999999999787,1463105.0,-0.8966581345836423,0.0,0.0,0.0,0.4782608695652174,0.34782608695652173,0.17391304347826086,0.0,0.5217391304347826,3.1780538303479458,6.78105762593618,2.4849066497880004,2.1972245773362196,1.6094379124341003,3.8971300450988564,3.044522437723423,5.484796933490655,0.009950330853167872,14.196072131239534,7
2835,000001,continuous_am,soft_dt_jump,0,68533,68549,37468320,37468450,17,130,10,5,2,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.5882352941176471,0.11764705882352941,0.0,12.941176470588236,0.0,90.0,6.956183748736861,0.009999999999999787,1463105.0,-0.8966581345836423,0.0,0.0,0.0,0.5882352941176471,0.29411764705882354,0.11764705882352941,-0.1764705882352941,0.47058823529411764,2.8903717578961645,4.875197323201151,2.3978952727983707,1.791759469228055,1.0986122886681098,2.6348467970789153,0.0,4.51085950651685,0.009950330853167872,14.196072131239534,7
2836,000001,continuous_am,soft_dt_jump,0,68550,68567,37468540,37469240,18,700,5,11,2,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.5,0.2777777777777778,0.0,43.888888888888886,15.0,200.0,6.821722790812032,0.009999999999999787,1463105.0,-0.8966581345836422,0.0,0.0,0.0,0.2777777777777778,0.6111111111111112,0.1111111111111111,-0.16666666666666669,0.2222222222222222,2.9444389791664403,6.55250788703459,1.791759469228055,2.4849066497880004,1.0986122886681098,3.8041903006249305,2.772588722239781,5.303304908059076,0.009950330853167872,14.196072131239534,2
2837,000001,continuous_am,soft_side_flip_with_dt_jump,0,68568,68578,37469370,37469780,11,410,5,6,0,0.18181818181818182,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.5454545454545454,0.0,49.09090909090909,0.0,200.0,5.869200504144332,0.009999999999999787,1463105.0,-0.8966581345836423,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,-0.18181818181818182,-0.18181818181818177,2.4849066497880004,6.018593214496234,1.791759469228055,1.9459101490553132,0.0,3.913839536354544,0.0,5.303304908059076,0.009950330853167872,14.196072131239534,6
2838,000001,continuous_am,soft_dt_jump,0,68579,68590,37469900,37470500,12,600,2,9,1,0.08333333333333333,0.6666666666666666,0.5,0.4166666666666667,0.0,0.0,60.0,45.0,190.0,7.3828781753306165,0.009999999999999787,1415896.6666666667,-0.9163199635680037,0.0,-51500.0,-0.021449267982939668,0.16666666666666666,0.75,0.08333333333333333,-0.5833333333333333,0.4166666666666667,2.5649493574615367,6.398594934535208,1.0986122886681098,2.302585092994046,0.6931471805599453,4.110873864173311,3.828641396489095,5.25227342804663,0.009950330853167872,14.16327428132105,2
2839,000001,continuous_am,soft_dt_jump,0,68591,68599,37470590,37470710,9,120,4,5,0,0.5555555555555556,0.0,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.0,23.333333333333332,10.0,90.0,8.024582579300404,0.009999999999999787,1411605.0,-0.9181074025665821,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.5,-0.4444444444444445,2.302585092994046,4.795790545596741,1.6094379124341003,1.791759469228055,0.0,3.1918471524802814,2.3978952727983707,4.51085950651685,0.009950330853167872,14.16023862127011,6
2840,000001,continuous_am,soft_dt_jump,0,68600,68623,37470770,37471300,24,530,15,7,2,0.125,0.16666666666666666,0.16666666666666666,0.75,0.08333333333333333,0.0,24.583333333333332,0.0,230.0,7.383556742926989,0.009999999999999787,1411605.0,-0.918107402566582,0.0,0.0,0.0,0.625,0.2916666666666667,0.08333333333333333,-0.04166666666666666,0.6666666666666666,3.2188758248682006,6.274762021241939,2.772588722239781,2.0794415416798357,1.0986122886681098,3.241941097799197,0.0,5.442417710521793,0.009950330853167872,14.16023862127011,7
2841,000001,continuous_am,soft_dt_jump,0,68624,68635,37471330,37472130,12,800,3,6,3,0.25,0.25,0.75,0.0,0.5833333333333334,0.0,69.16666666666667,30.0,350.0,6.726539769781031,0.009999999999999787,1411605.0,-0.918107402566582,0.0,0.0,0.0,0.25,0.5,0.25,0.0,-0.5833333333333334,2.5649493574615367,6.68586094706836,1.3862943611198906,1.9459101490553132,1.3862943611198906,4.250873364454327,3.4339872044851463,5.860786223465865,0.009950330853167872,14.16023862127011,6
2842,000001,continuous_am,soft_dt_jump,0,68636,68650,37472260,37472760,15,500,6,8,1,0.3333333333333333,0.2,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.0,42.0,0.0,140.0,6.740724959701575,0.009999999999999787,1411605.0,-0.918107402566582,0.0,0.0,0.0,0.4,0.5333333333333333,0.06666666666666667,0.1333333333333333,-0.2,2.772588722239781,6.2166061010848646,1.9459101490553132,2.1972245773362196,0.6931471805599453,3.7612001156935624,0.0,4.948759890378168,0.009950330853167872,14.16023862127011,6
2843,000001,continuous_am,soft_dt_jump,0,68651,68664,37472790,37473140,14,350,4,9,1,0.2857142857142857,0.35714285714285715,0.5,0.35714285714285715,0.5,0.0,27.142857142857142,15.0,90.0,6.874396549539971,0.009999999999999787,1422176.4285714286,-0.8955376364315352,0.0,18500.0,0.039497090736331786,0.2857142857142857,0.6428571428571429,0.07142857142857142,-0.07142857142857145,-0.14285714285714285,2.70805020110221,5.860786223465865,1.6094379124341003,2.302585092994046,0.6931471805599453,3.337293579682675,2.772588722239781,4.51085950651685,0.009950330853167872,14.167699655521917,6
2844,000001,continuous_am,soft_dt_jump,0,68665,68705,37473240,37475770,41,2530,12,24,5,0.1951219512195122,0.3902439024390244,0.4146341463414634,0.43902439024390244,0.2926829268292683,0.0,64.14634146341463,40.0,260.0,7.035950933378158,0.009999999999999787,1430105.0,-0.8786103118302501,0.0,0.0,0.0,0.2926829268292683,0.5853658536585366,0.12195121951219512,-0.1951219512195122,0.14634146341463417,3.7376696182833684,7.836369760545124,2.5649493574615367,3.2188758248682006,1.791759469228055,4.176636146405653,3.713572066704308,5.564520407322694,0.009950330853167872,14.173259125363028,1
2845,000001,continuous_am,soft_dt_jump,0,68706,68725,37475820,37476700,20,880,4,15,1,0.35,0.4,0.65,0.1,0.45,0.0,46.5,35.0,240.0,6.8734558036420665,0.009999999999999787,1393300.0,-0.9108154542453066,0.0,-43300.0,-0.03788840284124295,0.2,0.75,0.05,-0.050000000000000044,-0.35,3.044522437723423,6.78105762593618,1.6094379124341003,2.772588722239781,0.6931471805599453,3.8607297110405954,3.58351893845611,5.484796933490655,0.009950330853167872,14.147186309821945,6
2846,000001,continuous_am,soft_dt_jump,0,68726,68736,37476990,37477210,11,220,3,8,0,0.18181818181818182,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.0,46.36363636363637,10.0,290.0,6.641539091962316,0.009999999999999787,1386805.0,-0.9164987146714931,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,-0.3636363636363636,0.09090909090909094,2.4849066497880004,5.3981627015177525,1.3862943611198906,2.1972245773362196,0.0,3.8578547689549962,2.3978952727983707,5.673323267171493,0.009950330853167872,14.142513819290713,2
2847,000001,continuous_am,soft_dt_jump,0,68737,68753,37477270,37477520,17,250,6,10,1,0.35294117647058826,0.23529411764705882,0.7647058823529411,0.17647058823529413,0.6470588235294118,0.0,18.235294117647058,0.0,60.0,7.501206036504959,0.009999999999999787,1386805.0,-0.9164987146714931,0.0,0.0,0.0,0.35294117647058826,0.5882352941176471,0.058823529411764705,0.11764705882352944,-0.47058823529411764,2.8903717578961645,5.5254529391317835,1.9459101490553132,2.3978952727983707,0.6931471805599453,2.9567468268410373,0.0,4.110873864173311,0.009950330853167872,14.142513819290713,6
2848,000001,continuous_am,soft_dt_jump,0,68754,68768,37477590,37477810,15,220,4,11,0,0.4,0.3333333333333333,0.8666666666666667,0.06666666666666667,0.8,0.0,19.333333333333332,10.0,100.0,7.663642427318992,0.009999999999999787,1386805.0,-0.9164987146714931,0.0,0.0,0.0,0.26666666666666666,0.7333333333333333,0.0,0.06666666666666671,-0.7333333333333334,2.772588722239781,5.3981627015177525,1.6094379124341003,2.4849066497880004,0.0,3.0122615755052013,2.3978952727983707,4.61512051684126,0.009950330853167872,14.142513819290713,6
2849,000001,continuous_am,soft_dt_jump,0,68769,68801,37477900,37479120,33,1220,9,19,5,0.36363636363636365,0.21212121212121213,0.5757575757575758,0.15151515151515152,0.5151515151515151,0.0,39.696969696969695,30.0,240.0,7.153097394782336,0.009999999999999787,1380365.606060606,-0.916053649205485,0.0,-42500.0,0.0029374320756536676,0.2727272727272727,0.5757575757575758,0.15151515151515152,0.15151515151515152,-0.36363636363636365,3.5263605246161616,7.107425474110705,2.302585092994046,2.995732273553991,1.791759469228055,3.7061536350567574,3.4339872044851463,5.484796933490655,0.009950330853167872,14.137859678418586,1
2850,000001,continuous_am,soft_side_flip_with_dt_jump,0,68802,68830,37479550,37480360,29,810,18,11,0,0.06896551724137931,0.3103448275862069,0.27586206896551724,0.7241379310344828,0.1724137931034483,0.0,42.758620689655174,0.0,430.0,7.408048398778,0.009999999999999787,1344305.0,-0.9135612825958395,0.0,0.0,0.0,0.6206896551724138,0.3793103448275862,0.0,-0.2413793103448276,0.5517241379310345,3.4011973816621555,6.698268054115413,2.9444389791664403,2.4849066497880004,0.0,3.778688637727914,0.0,6.066108090103747,0.009950330853167872,14.111388452721828,7
2851,000001,continuous_am,soft_dt_jump,0,68831,68874,37480390,37482050,44,1660,10,27,7,0.25,0.36363636363636365,0.4772727272727273,0.29545454545454547,0.3409090909090909,0.0,38.40909090909091,20.0,170.0,6.928052878729881,0.009999999999999787,1349650.4545454546,-0.9008698760264309,0.0,78400.0,0.18614062968465972,0.22727272727272727,0.6136363636363636,0.1590909090909091,-0.11363636363636365,-0.045454545454545414,3.8066624897703196,7.415175109613295,2.3978952727983707,3.332204510175204,2.0794415416798357,3.673996523422226,3.044522437723423,5.14166355650266,0.009950330853167872,14.115356935261767,1
2852,000001,continuous_am,soft_dt_jump,0,68875,68882,37482180,37482250,8,70,5,3,0,0.25,0.125,1.0,0.0,0.875,0.0,25.0,0.0,130.0,7.690802576302297,0.009999999999999787,1422705.0,-0.7274206529111797,0.0,0.0,0.0,0.625,0.375,0.0,0.125,-0.875,2.1972245773362196,4.2626798770413155,1.791759469228055,1.3862943611198906,0.0,3.258096538021482,0.0,4.875197323201151,0.009950330853167872,14.168071249963605,0
2853,000001,continuous_am,soft_dt_jump,0,68883,68893,37482260,37482290,11,30,6,5,0,0.36363636363636365,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.9090909090909091,0.0,3.6363636363636362,0.0,10.0,6.436380963537278,0.009999999999999787,1422705.0,-0.7274206529111797,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.2727272727272727,-0.8181818181818181,2.4849066497880004,3.4339872044851463,1.9459101490553132,1.791759469228055,0.0,1.5339303599259553,0.0,2.3978952727983707,0.009950330853167872,14.168071249963605,0
2854,000001,continuous_am,soft_dt_jump,0,68894,68913,37482340,37482840,20,500,11,8,1,0.15,0.25,0.8,0.15,0.7,0.0,27.5,0.0,130.0,7.339082241012946,0.009999999999999787,1422705.0,-0.7274206529111797,0.0,0.0,0.0,0.55,0.4,0.05,-0.1,-0.5499999999999999,3.044522437723423,6.2166061010848646,2.4849066497880004,2.1972245773362196,0.6931471805599453,3.349904087274605,0.0,4.875197323201151,0.009950330853167872,14.168071249963605,0
2855,000001,continuous_am,soft_dt_jump,0,68914,68937,37483310,37484850,24,1540,4,16,4,0.375,0.2916666666666667,0.625,0.125,0.5416666666666666,0.0,83.75,35.0,570.0,6.996008551063572,0.009999999999999787,1422705.0,-0.7274206529111797,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.08333333333333331,-0.41666666666666663,3.2188758248682006,7.340186835320115,1.6094379124341003,2.833213344056216,1.6094379124341003,4.43970574626056,3.58351893845611,6.3473892096560105,0.009950330853167872,14.168071249963605,1
2856,000001,continuous_am,soft_dt_jump,0,68938,68987,37484970,37485420,50,450,42,8,0,0.1,0.06,0.9,0.08,0.88,0.0,11.4,0.0,200.0,6.789476296590988,0.009999999999999787,1570285.0,-0.4758314384966961,0.0,157000.0,0.26764810044094006,0.84,0.16,0.0,0.04000000000000001,-0.8,3.9318256327243257,6.111467339502679,3.7612001156935624,2.1972245773362196,0.0,2.517696472610991,0.0,5.303304908059076,0.009950330853167872,14.266768326339447,0
2857,000001,continuous_am,soft_dt_jump,0,68988,69011,37485530,37486690,24,1160,6,16,2,0.2916666666666667,0.375,0.7083333333333334,0.125,0.5833333333333334,0.0,52.916666666666664,30.0,250.0,6.00983535579806,0.009999999999999787,1579705.0,-0.4597725524702397,0.0,0.0,0.0,0.25,0.6666666666666666,0.08333333333333333,-0.08333333333333331,-0.45833333333333337,3.2188758248682006,7.057036981697891,1.9459101490553132,2.833213344056216,1.0986122886681098,3.9874396447129,3.4339872044851463,5.5254529391317835,0.009950330853167872,14.272749311739505,6
2858,000001,continuous_am,soft_dt_jump,0,69012,69064,37486760,37488320,53,1560,36,12,5,0.05660377358490566,0.16981132075471697,0.8490566037735849,0.05660377358490566,0.7358490566037735,0.0,30.754716981132077,0.0,260.0,6.796100078263454,0.009999999999999787,1548080.4716981133,-0.44363360383094314,0.0,-45300.0,0.02311795345628964,0.6792452830188679,0.22641509433962265,0.09433962264150944,-0.11320754716981131,-0.6792452830188679,3.9889840465642745,7.353081920515432,3.6109179126442243,2.5649493574615367,1.791759469228055,3.4580412806386844,0.0,5.564520407322694,0.009950330853167872,14.252526962042824,0
2859,000001,continuous_am,soft_dt_jump,0,69065,69091,37488450,37489540,27,1090,10,17,0,0.2962962962962963,0.3333333333333333,0.8518518518518519,0.14814814814814814,0.6296296296296297,0.0,45.18518518518518,30.0,190.0,6.592106600624517,0.009999999999999787,1534405.0,-0.43665459901395004,0.0,0.0,0.0,0.37037037037037035,0.6296296296296297,0.0,-0.037037037037037035,-0.4814814814814815,3.332204510175204,6.994849985833071,2.3978952727983707,2.8903717578961645,0.0,3.8326590796757074,3.4339872044851463,5.25227342804663,0.009950330853167872,14.243653893426918,6
